Device,video_name,frame_number,total_patches,true_patches,quadrant_std,quadrant_prnu_std,std,correct,prnu_std
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatWA_panrot_0001_,11_,3,3,31.76409471927811,0.16753708,40.8076454870441,1,0.17619343
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatWA_panrot_0001_,12_,3,3,22.07030261013988,0.26896504,37.422037396499505,1,0.19976798
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatWA_panrot_0001_,13_,3,3,24.772399922476694,0.16560781,34.74450570638559,1,0.27228698
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatWA_panrot_0001_,14_,3,3,35.30814383570713,0.16947953,44.16557865184777,1,0.15697332
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatWA_panrot_0001_,1_,3,3,31.76409471927811,0.16753708,40.8076454870441,1,0.17619343
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatWA_panrot_0001_,2_,3,3,26.307979303851045,0.24484698,38.994895004475275,1,0.40687516
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatWA_panrot_0001_,3_,3,3,24.733089937000813,0.1663798,39.281132506565946,1,0.1606848
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatWA_panrot_0001_,4_,3,3,26.35216571403622,0.16454302,40.02488509912138,1,0.21386765
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatWA_panrot_0001_,5_,3,3,26.62529549098038,0.16364832,43.160239317416185,1,0.16791469
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatWA_panrot_0001_,6_,3,3,26.35216571403622,0.16454302,40.02488509912138,1,0.21386765
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatWA_panrot_0001_,7_,3,3,25.97919324694511,0.16646111,40.36977099639423,1,0.16201721
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatWA_panrot_0001_,8_,3,3,27.67735540445226,0.18488742,33.10076118384932,1,0.17276973
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatWA_panrot_0001_,9_,3,3,31.90426303486659,0.16723996,38.22959280916765,1,0.16679822
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatYT_panrot_0001_,0_,15,15,22.522386302729323,0.19701497,42.73888855799417,1,0.20048632
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatYT_panrot_0001_,10_,15,11,22.522386302729323,0.19701497,42.73888855799417,1,0.20048632
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatYT_panrot_0001_,11_,15,15,22.36766797703601,0.18069898,37.99659647933758,1,0.17955667
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatYT_panrot_0001_,12_,15,15,23.704524233112814,0.18871024,39.57617380301975,1,0.19133796
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatYT_panrot_0001_,13_,15,14,22.540526747074736,0.1701359,38.99630708405389,1,0.17445448
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatYT_panrot_0001_,14_,15,15,30.833494970386234,0.20334105,40.14915588930575,1,0.20646243
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatYT_panrot_0001_,1_,15,15,22.36766797703601,0.18069898,37.99659647933758,1,0.17955667
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatYT_panrot_0001_,2_,15,15,24.29857974021373,0.20384446,38.68936920027876,1,0.23157786
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatYT_panrot_0001_,3_,15,15,33.35805457753219,0.20553046,45.74665119868586,1,0.20560904
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatYT_panrot_0001_,4_,15,15,31.394279683546205,0.20577782,36.76873260254975,1,0.20412457
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatYT_panrot_0001_,5_,15,15,29.115053004622105,0.25011188,36.16046677614938,1,0.26496345
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatYT_panrot_0001_,6_,15,13,31.394279683546205,0.20577782,36.76873260254975,1,0.20412457
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatYT_panrot_0001_,7_,15,15,32.287836250701815,0.32041427,39.22600011724655,1,0.35733676
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatYT_panrot_0001_,8_,15,15,31.394279683546205,0.20577782,36.76873260254975,1,0.20412457
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flatYT_panrot_0001_,9_,15,15,33.46800826911831,0.20244625,48.987310900546035,1,0.20527205
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_move_0001_,0_,15,15,31.414860057715586,0.21214308,38.52849693385279,1,0.20735925
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_move_0001_,10_,15,15,32.30283765447113,0.22103864,39.2171567765112,1,0.21687023
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_move_0001_,11_,15,15,34.44186452385522,0.22185229,39.287719729745376,1,0.22562696
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_move_0001_,12_,15,12,34.63580646213152,0.20730066,41.42089626573499,1,0.20687987
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_move_0001_,13_,15,15,35.5777297843224,0.2904212,40.01776292036492,1,0.2810273
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_move_0001_,14_,15,14,32.396442642564544,0.20954265,43.85914710371321,1,0.20806396
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_move_0001_,1_,15,15,36.15010729151301,0.2160057,43.233395040106586,1,0.20874925
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_move_0001_,2_,15,15,31.796167285401957,0.23943684,35.62347607521965,1,0.24288148
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_move_0001_,3_,15,15,32.40427039209582,0.21748161,38.29222609657594,1,0.21357064
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_move_0001_,4_,15,15,36.15010729151301,0.2160057,43.233395040106586,1,0.20874925
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_move_0001_,5_,15,15,33.748709083054734,0.2045485,42.83526443085077,1,0.20659342
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_move_0001_,6_,15,3,36.15010729151301,0.2160057,43.233395040106586,0,0.20874925
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_move_0001_,7_,15,15,34.820419624180175,0.2232457,42.44798839628275,1,0.2254404
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_move_0001_,8_,15,9,36.86770157636241,0.19847135,50.43297634276881,1,0.2206401
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_move_0001_,9_,15,15,33.4017121721177,0.20495537,36.519364059727025,1,0.20086282
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_panrot_0001_,0_,15,15,35.50745496709935,0.21275826,44.144680859992555,1,0.21189743
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_panrot_0001_,10_,15,14,35.50745496709935,0.21275826,44.144680859992555,1,0.21189743
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_panrot_0001_,11_,15,15,30.805472563403644,0.20266345,40.2050022200185,1,0.24105108
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_panrot_0001_,12_,15,15,31.475929064826698,0.21469939,43.02642370555125,1,0.21940906
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_panrot_0001_,13_,15,15,28.480560359219506,0.21761283,34.85608903145867,1,0.22456406
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_panrot_0001_,14_,15,15,32.52962059090346,0.20130551,39.01459853893805,1,0.20582291
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_panrot_0001_,1_,15,15,35.89206468017714,0.2014758,43.84171784833436,1,0.20084865
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_panrot_0001_,2_,15,15,31.475929064826698,0.21469939,43.02642370555125,1,0.21940906
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_panrot_0001_,3_,15,15,27.39643174089968,0.24725169,32.8150227961421,1,0.23577686
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_panrot_0001_,4_,15,15,35.89206468017714,0.2014758,43.84171784833436,1,0.20084865
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_panrot_0001_,5_,15,15,33.141151462304755,0.6144483,47.590072484540364,1,0.72867244
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_panrot_0001_,6_,15,15,35.89206468017714,0.2014758,43.84171784833436,1,0.20084865
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_panrot_0001_,7_,15,14,32.438271267875,0.22216342,39.285064877419785,1,0.2114876
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_panrot_0001_,8_,15,15,30.482690421397727,0.20902488,41.562147498151646,1,0.22011462
D04_Apple_iPhone6,D04_Apple_iPhone6_V_flat_panrot_0001_,9_,15,15,30.752888671573963,0.20684613,36.37663581796752,1,0.21708597
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_move_0002_,0_,2,1,42.18539704238234,0.65776056,52.17166191084641,1,1.0044397
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_move_0002_,10_,3,0,42.18539704238234,0.65776056,52.17166191084641,0,1.0044397
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_move_0002_,11_,3,0,76.97342019460115,1.2601904,58.0763929692658,0,1.2418807
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_move_0002_,12_,2,0,64.42174330372553,1.4779788,54.5503251126224,0,1.5517956
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_move_0002_,13_,2,0,48.22383270733374,1.1261805,55.51529056153373,0,1.6621577
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_move_0002_,14_,3,0,57.155643362434645,1.544123,56.74445612445026,0,1.5281559
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_move_0002_,1_,2,0,76.97342019460115,1.2601904,58.0763929692658,0,1.2418807
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_move_0002_,2_,3,1,65.39439327741977,1.6163905,54.19245492012708,0,1.5752538
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_move_0002_,3_,3,0,52.26736644471134,1.4108077,61.68790362609474,0,1.804053
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_move_0002_,4_,3,1,42.18539704238234,0.65776056,52.17166191084641,0,1.0044397
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_move_0002_,5_,3,0,58.05870680892424,1.0295321,58.82378987288682,0,1.2149206
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_move_0002_,6_,2,0,42.18539704238234,0.65776056,52.17166191084641,0,1.0044397
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_move_0002_,7_,3,0,62.12853559349443,1.0330241,58.42103780055761,0,1.5690246
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_move_0002_,8_,2,0,71.16123279698567,1.4376276,57.32758063964647,0,1.9325145
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_move_0002_,9_,3,0,57.388989931500596,0.7437433,58.911910322095444,0,1.1385897
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_still_0001_,0_,2,1,55.48405500833269,1.5945324,51.55621434164725,1,1.6926273
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_still_0001_,10_,2,1,55.89777331077121,1.4500855,51.531150333312404,1,1.6381214
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_still_0001_,11_,2,1,56.695047079905386,1.5840478,52.37422888036925,1,1.6723636
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_still_0001_,12_,2,1,55.75483788833921,1.4984214,51.552556821923915,1,1.6457914
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_still_0001_,13_,2,1,54.47256477639595,1.4358137,50.77845704333859,1,1.618476
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_still_0001_,14_,2,1,55.78948969324316,1.5670823,51.56832740383429,1,1.6897151
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_still_0001_,1_,2,1,56.695047079905386,1.5840478,52.37422888036925,1,1.6723636
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_still_0001_,2_,2,1,54.93459356170265,1.5079863,51.2577468400777,1,1.6685867
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_still_0001_,3_,2,1,54.47256477639595,1.4358137,50.77845704333859,1,1.618476
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_still_0001_,4_,2,0,54.06081674730132,1.3595777,50.396010388818034,0,1.5891247
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_still_0001_,5_,2,1,54.059633724678086,1.3986397,50.70872150939354,1,1.5972676
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_still_0001_,6_,2,1,54.06081674730132,1.3595777,50.396010388818034,1,1.5891247
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_still_0001_,7_,2,1,55.34311937617453,1.4342228,51.21062124773822,1,1.6269546
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_still_0001_,8_,2,1,57.0502254484573,1.5513072,52.602643823776944,1,1.686878
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorWA_still_0001_,9_,2,1,55.07191553879893,1.5194864,51.30982294266737,1,1.659732
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_move_0002_,0_,15,0,57.64854381726333,1.1467193,57.29803611772022,0,1.4530752
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_move_0002_,10_,15,7,57.64854381726333,1.1467193,57.29803611772022,0,1.4530752
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_move_0002_,11_,15,10,34.98464009375434,0.26012197,59.71561721685721,1,0.39668614
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_move_0002_,12_,15,5,54.63265664217585,0.7746519,56.011144028488665,0,0.9566281
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_move_0002_,13_,15,7,31.155623505834367,0.4783341,43.43774053080984,0,0.49744073
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_move_0002_,14_,15,0,33.5708703114064,0.34653693,43.95045844420466,0,0.38880983
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_move_0002_,1_,15,6,34.98464009375434,0.26012197,59.71561721685721,0,0.39668614
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_move_0002_,2_,15,7,44.10315448630976,0.25223494,51.90656809493111,0,0.49388003
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_move_0002_,3_,15,2,29.85738495920175,0.36107305,56.45002012391688,0,0.52710414
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_move_0002_,4_,15,9,34.98464009375434,0.26012197,59.71561721685721,1,0.39668614
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_move_0002_,5_,15,1,51.4519662254739,0.73507565,52.8934346032583,0,1.4298321
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_move_0002_,6_,15,2,34.98464009375434,0.26012197,59.71561721685721,0,0.39668614
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_move_0002_,7_,15,0,30.966249062655095,0.3792128,43.51593500697088,0,0.41076866
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_move_0002_,8_,15,1,24.784767752920423,0.26613218,62.686625795606794,0,0.36947438
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_move_0002_,9_,15,2,70.8463033127773,0.6116828,61.64189897949857,0,0.82647204
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_still_0001_,0_,15,11,55.40168520145234,0.9309419,52.13090922446139,1,1.4875283
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_still_0001_,10_,15,7,55.760939609263104,1.0934303,52.019918408243655,0,1.5884953
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_still_0001_,11_,15,2,57.65942340698,1.2458389,52.96047848300988,0,1.5368884
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_still_0001_,12_,15,7,55.89372957197862,1.1613646,51.960407580475966,0,1.6052176
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_still_0001_,13_,15,9,55.118171755017904,1.1304199,51.87702351983473,1,1.5907048
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_still_0001_,1_,15,9,57.65942340698,1.2458389,52.96047848300988,1,1.5368884
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_still_0001_,2_,15,10,56.37948724254935,1.2208238,52.60816802690121,1,1.5147452
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_still_0001_,3_,15,5,55.118171755017904,1.1304199,51.87702351983473,0,1.5907048
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_still_0001_,4_,15,9,55.118171755017904,1.1304199,51.87702351983473,1,1.5907048
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_still_0001_,5_,15,4,56.4449673093114,1.230971,52.21695081850966,0,1.567402
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_still_0001_,6_,15,8,55.118171755017904,1.1304199,51.87702351983473,1,1.5907048
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_still_0001_,7_,15,10,54.77517378180702,0.9517881,51.472367867649325,1,1.4986598
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_still_0001_,8_,15,3,57.274139070159684,1.2354705,53.118577609849126,0,1.5271357
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoorYT_still_0001_,9_,15,7,55.72583512594628,1.0562842,51.99590051559366,0,1.5652205
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_move_0002_,0_,15,0,53.78079712953339,0.8220941,51.97268068345403,0,1.4640125
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_move_0002_,10_,15,4,65.39706474878349,1.2323003,55.24986374570125,0,1.6336561
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_move_0002_,11_,15,6,65.81222133241103,0.9478435,54.957466977362195,0,1.0960279
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_move_0002_,12_,15,2,67.34355040489957,0.6934802,60.793312115304964,0,0.9138686
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_move_0002_,13_,15,4,35.03530986934387,0.44760498,53.13393909521425,0,1.383363
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_move_0002_,14_,15,0,57.22930876480763,0.667379,60.56634186905085,0,1.4844655
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_move_0002_,1_,15,12,65.81222133241103,0.9478435,54.957466977362195,1,1.0960279
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_move_0002_,2_,15,5,77.79817489828355,0.7423078,72.8169269332207,0,1.1650966
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_move_0002_,3_,15,4,35.03530986934387,0.44760498,53.13393909521425,0,1.383363
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_move_0002_,4_,15,0,65.81222133241103,0.9478435,54.957466977362195,0,1.0960279
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_move_0002_,5_,15,2,56.730808612119866,1.1750244,54.619121311228405,0,1.9027128
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_move_0002_,6_,15,1,65.81222133241103,0.9478435,54.957466977362195,0,1.0960279
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_move_0002_,7_,14,2,68.00013437595334,1.2260667,57.60875623457765,0,1.5630908
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_move_0002_,8_,15,6,60.91669729024496,1.190291,58.62487740052881,0,1.4374135
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_move_0002_,9_,15,1,73.61834007295953,0.64035547,66.19569168280873,0,0.93275124
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_still_0001_,0_,15,7,55.702172340546454,1.2600055,52.062225363663245,0,1.5500209
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_still_0001_,10_,15,6,56.171404533043436,1.1813601,51.956327541904976,0,1.5386134
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_still_0001_,11_,15,1,57.658088976148235,1.2638909,53.02707023760424,0,1.5724361
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_still_0001_,12_,15,7,55.38681835369892,1.1934848,52.0092411952141,0,1.5442789
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_still_0001_,13_,15,8,55.55756201456976,1.0974056,52.014259731938786,1,1.650169
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_still_0001_,14_,15,1,56.567887510137695,1.2397075,52.237850392477306,0,1.5340923
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_still_0001_,1_,15,4,55.33579226988284,1.2227212,51.853069438407985,0,1.5642596
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_still_0001_,2_,15,3,56.11227387823163,1.2645482,52.16661506608203,0,1.5602334
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_still_0001_,3_,15,7,55.45279479534013,1.2004869,51.88157393250553,0,1.5495442
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_still_0001_,4_,15,11,56.11227387823163,1.2645482,52.16661506608203,1,1.5602334
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_still_0001_,5_,15,7,55.64605858494884,1.1885387,51.92317002437201,0,1.5618864
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_still_0001_,6_,15,4,56.11227387823163,1.2645482,52.16661506608203,0,1.5602334
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_still_0001_,7_,15,4,58.55311515019465,1.066305,55.46203026677192,0,1.5361592
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_still_0001_,8_,15,6,55.847145419995776,1.2570053,52.125145419099,0,1.5490283
D04_Apple_iPhone6,D04_Apple_iPhone6_V_indoor_still_0001_,9_,15,9,54.285071937277245,1.2311059,51.53391364377593,1,1.561678
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_move_0002_,0_,2,1,75.54252661733189,2.0788357,56.54501473659342,1,2.0793502
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_move_0002_,10_,2,1,75.54252661733189,2.0788357,56.54501473659342,1,2.0793502
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_move_0002_,11_,3,1,54.51631376893809,2.4356203,46.68992498199885,0,2.8675482
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_move_0002_,12_,2,1,73.82189504484627,2.2476065,55.5280118861205,1,2.092161
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_move_0002_,13_,1,1,77.08857006155169,2.0948138,57.65709562770462,1,2.0420413
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_move_0002_,14_,1,1,70.14712181929903,1.9370267,52.135078720445385,1,2.0988493
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_move_0002_,1_,3,1,67.90400899213114,1.9162835,49.72087040421646,0,2.0265553
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_move_0002_,2_,1,1,73.82189504484627,2.2476065,55.5280118861205,1,2.092161
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_move_0002_,3_,2,1,69.28809245018881,1.9939972,49.64489260283617,1,1.9671823
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_move_0002_,4_,1,1,67.90400899213114,1.9162835,49.72087040421646,1,2.0265553
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_move_0002_,5_,2,1,77.88396140906366,2.1353421,61.39299957917793,1,2.219201
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_move_0002_,6_,2,1,67.90400899213114,1.9162835,49.72087040421646,1,2.0265553
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_move_0002_,7_,3,2,82.31160763228577,2.0031958,61.04293446611366,1,2.0020168
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_move_0002_,8_,2,1,76.47240035313287,2.0736058,55.37536461254111,1,2.08188
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_move_0002_,9_,1,1,76.77856605932156,1.9744424,55.99958704324922,1,2.000881
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_still_0002_,0_,3,2,83.31601566586652,2.0764716,63.449896186769095,1,1.8395226
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_still_0002_,10_,3,2,82.54699944846749,2.0775266,62.353151995694695,1,1.8122654
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_still_0002_,11_,2,1,84.01704720502846,2.0707738,64.1798026789501,1,1.8095393
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_still_0002_,12_,3,2,83.71252854321295,2.110024,63.07826580934426,1,1.7820525
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_still_0002_,13_,3,2,83.29629095480007,2.0888002,62.82936633673382,1,1.8200758
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_still_0002_,14_,3,1,83.31016320560028,2.1666074,62.521806965496154,0,2.171664
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_still_0002_,1_,3,2,84.01704720502846,2.0707738,64.1798026789501,1,1.8095393
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_still_0002_,2_,3,2,83.99616969128977,2.0768251,63.994232665514375,1,1.8023022
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_still_0002_,3_,3,2,83.29629095480007,2.0888002,62.82936633673382,1,1.8200758
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_still_0002_,4_,3,2,83.99616969128977,2.0768251,63.994232665514375,1,1.8023022
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_still_0002_,5_,3,1,83.59388748751657,2.2008014,62.9668114732372,0,2.3519685
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_still_0002_,6_,3,2,83.99616969128977,2.0768251,63.994232665514375,1,1.8023022
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_still_0002_,7_,3,1,83.20451113477705,2.266551,62.31995154058205,0,2.4549854
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_still_0002_,8_,3,2,84.6798870978269,2.1037211,64.48597065036869,1,1.8273908
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorWA_still_0002_,9_,3,2,83.8963403252512,2.0809038,63.943044762721065,1,1.8408766
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorYT_move_0002_,0_,15,12,57.97194422108133,1.5959866,46.94253710545044,1,2.0995007
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorYT_move_0002_,10_,15,11,57.97194422108133,1.5959866,46.94253710545044,1,2.0995007
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorYT_move_0002_,11_,15,14,81.37365889133892,1.9949619,59.83972730871486,1,2.1671548
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorYT_move_0002_,12_,15,11,74.76457485283065,1.7941198,54.57935945852866,1,2.100224
D04_Apple_iPhone6,D04_Apple_iPhone6_V_outdoorYT_move_0002_,1_,15,12,78.37531245206759,1.7393062,58.94385292021579,1,2.132403
